clinton_anger,clinton_contempt,clinton_disgust,clinton_fear,clinton_happiness,clinton_neutral,clinton_sadness,clinton_surprise,frame_time,trump_anger,trump_contempt,trump_disgust,trump_fear,trump_happiness,trump_neutral,trump_sadness,trump_surprise
2.26E-05,9.15E-05,1.24E-05,7.43E-07,8.54E-05,0.9405333,0.0592246,2.95E-05,1080,0.334502,0.011113346,0.039138194,0.007146353,0.000112537,0.517478466,0.01716487,0.07334424
4.50E-05,0.001572822,3.11E-05,4.77E-06,0.262903422,0.727788568,0.007319844,0.000334491,1085,0.050466698,0.007104714,0.008263082,0.002983062,0.001688112,0.8499562,0.01776022,0.06177792
0.000182857,0.002450906,0.00017918,6.87E-06,0.005153988,0.947798133,0.043990765,0.000237318,1090,0.231752351,0.018007293,0.0976791,0.004954821,0.001612887,0.5459954,0.041764006,0.058234118
0.00017107,0.001560909,8.48E-05,2.22E-05,0.001785404,0.9356375,0.06021365,0.00052444,1095,0.021060977,0.006612232,0.012791659,0.002236167,0.000574164,0.873166859,0.03524777,0.04831017
1.52E-05,8.34E-05,6.66E-06,3.04E-07,0.018201212,0.9720273,0.009542206,0.00012374,1100,0.3006129,0.010547665,0.045351297,0.004742535,0.006269772,0.54747057,0.029857231,0.055148035
0.000137936,0.000214455,0.000145815,2.48E-05,0.000775957,0.9311292,0.061607506,0.005964366,1105,0.176862046,0.01812643,0.012703985,0.00101083,0.003116763,0.744382739,0.035531007,0.008266191
9.51E-05,0.000663126,4.77E-05,0.000193715,0.0003371,0.9728278,0.015855651,0.009979798,1110,0.1030519,0.013941757,0.03957504,0.030873232,0.000326404,0.414588451,0.060927015,0.336716175
9.77E-05,0.000187303,3.96E-05,5.02E-06,2.47E-05,0.9668972,0.03226804,0.000480463,1115,0.011301884,0.001735471,0.00238615,0.000493703,0.001998548,0.385396242,0.00178581,0.594902158
0.00036971,0.00058722,0.000192538,4.97E-05,0.000204096,0.9625177,0.034083687,0.001995331,1120,0.32350108,0.011570036,0.03392903,0.003977621,0.002639682,0.5783978,0.018268427,0.027716322
0.000290479,0.000708878,8.34E-05,1.36E-05,0.000713773,0.9812285,0.015923962,0.001037412,1125,0.6950528,0.002825123,0.05814302,0.001778116,0.000374375,0.109204113,0.020230554,0.112391919
0.000147192,0.000514415,6.04E-05,5.07E-06,0.000308148,0.982082367,0.016316911,0.000565557,1130,0.382924855,0.012144469,0.064963915,0.001289471,0.000412406,0.465807319,0.038087055,0.03437051
7.32E-06,0.007322009,8.20E-06,3.46E-07,0.9479325,0.04461069,9.51E-05,2.38E-05,1135,0.042243738,0.003773907,0.009528751,0.001687204,0.000513493,0.77195406,0.156872824,0.013426024
2.94E-07,9.51E-09,3.05E-06,4.11E-07,0.999991834,3.28E-07,3.43E-08,4.02E-06,1140,0.03664762,0.007908834,0.022670224,0.003351456,0.000660454,0.7274268,0.0524994,0.1488352
1.52E-05,8.22E-06,0.000166412,3.53E-07,0.9990379,0.00027192,5.43E-05,0.000445725,1145,0.013349716,0.001773571,0.00392673,0.000987342,0.000137581,0.900429845,0.003832772,0.07556244
0.000710288,0.008287344,0.001598568,4.18E-05,0.5613857,0.419968963,0.004498893,0.003508483,1150,0.351694465,0.005586503,0.001522963,0.000121348,1.64E-06,0.523162842,0.117723942,0.000186266
0.000104399,0.002679039,0.000188285,4.44E-05,0.2793124,0.7032877,0.003242859,0.011140895,1155,0.035359465,0.006032935,0.004065072,0.001553889,0.001025667,0.898304045,0.010430799,0.043228153
0.000107953,0.00570052,0.001410701,1.22E-05,0.017755365,0.935192466,0.004408912,0.035411865,1160,0.004142192,0.008206015,0.005002049,0.002344241,0.003248238,0.9123454,0.03839927,0.026312595
0.000126523,0.011028724,0.000355517,1.14E-05,0.353185,0.6287209,0.001709501,0.004862416,1165,0.012793022,0.003609098,0.000715265,2.81E-06,2.46E-07,0.8436453,0.139210179,2.41E-05
0.000266732,0.007176147,0.000611377,6.65E-05,0.3832677,0.6022768,0.003397121,0.002937646,1170,0.06557843,0.014102439,0.023298314,0.004366183,0.006110921,0.739760756,0.132350653,0.014432285
0.000270628,0.013818958,0.002857679,3.09E-05,0.233242527,0.733992159,0.005574037,0.010213082,1175,0.04005803,0.004214715,0.002189161,2.53E-05,5.02E-07,0.5745312,0.378919274,6.18E-05
0.000250254,0.008675436,0.001300776,9.75E-06,0.7724612,0.208284751,0.000726519,0.008291346,1180,0.046195194,0.006631177,0.002223697,1.58E-05,5.81E-07,0.354385972,0.590521336,2.62E-05
0.000107585,0.004500555,0.000796307,2.57E-05,0.9255904,0.06486176,0.001395575,0.00272217,1185,0.03138897,0.007185222,0.002270368,1.46E-05,2.51E-06,0.5039632,0.4551439,3.13E-05
0.001034872,0.00550203,0.003269973,0.000172752,0.562789738,0.404315382,0.004464169,0.01845108,1190,0.05738618,0.047627565,0.008857391,8.91E-05,0.001361827,0.7274956,0.157036945,0.000145424
0.000228778,0.004587645,0.000104903,1.79E-05,0.00407246,0.9780641,0.009113213,0.003810974,1195,0.053780492,0.009197248,0.005105885,8.52E-06,8.77E-07,0.05831329,0.8735861,7.58E-06
2.58E-05,0.000314187,0.000414656,2.65E-07,0.9762296,0.02256937,0.000341627,0.000104444,1200,0.132692531,0.004280333,0.006109162,1.90E-05,6.04E-07,0.167385131,0.689505935,7.25E-06
0.000132573,0.008943064,9.67E-05,6.86E-06,0.006187228,0.9808762,0.001860686,0.00189664,1205,0.095161624,0.008761221,0.01770467,6.18E-05,4.83E-06,0.08373832,0.7945303,3.73E-05
0.000226574,0.005368701,0.001988842,2.19E-05,0.27587676,0.6944827,0.012653712,0.009380833,1210,0.032230828,0.009148272,0.009909173,0.001499308,0.004167426,0.895570636,0.020226669,0.027247693
0.000192825,0.004868336,0.000955125,3.78E-06,0.663264751,0.3278808,0.001744024,0.001090379,1215,0.09936558,0.005176357,0.007477121,2.52E-05,5.79E-07,0.07153199,0.8164097,1.35E-05
0.001753604,0.004394619,0.003967194,0.000111947,0.7098267,0.270537883,0.001661593,0.00774647,1220,0.162972689,0.008661752,0.007440042,2.74E-05,2.82E-06,0.145066381,0.675809741,1.93E-05
0.000452495,0.000522797,0.000629122,1.56E-05,0.000289284,0.9744647,0.014036507,0.009589409,1225,0.016187476,0.004192683,0.000272559,4.42E-06,6.27E-06,0.9731896,0.006028627,0.000118341
3.24E-05,0.006314148,9.30E-05,5.43E-07,0.035431914,0.945021,0.013043092,6.40E-05,1230,0.009561255,0.002030815,0.004982155,0.000338776,0.003524568,0.7598909,0.007408114,0.212263435
0.001049411,0.001462853,0.003629904,0.000323801,0.8024828,0.139767483,0.003760085,0.04752366,1235,0.01703364,0.004672308,0.001470804,0.000168141,0.000618133,0.9324039,0.042919383,0.000713674
1.40E-05,0.001517234,0.000122625,8.46E-08,0.881194651,0.115692131,0.001417377,4.19E-05,1240,0.3200582,0.008968612,0.0849697,0.004175381,0.001326292,0.441459626,0.091297604,0.047744572
3.84E-06,0.003347325,5.92E-06,1.48E-07,0.901412547,0.09456533,0.00065933,5.57E-06,1245,0.060699686,0.016050933,0.024438458,0.009545563,0.000509442,0.7539502,0.042789996,0.092015766
0.000111327,0.005232096,3.71E-05,8.31E-07,0.328422874,0.6652812,0.000829522,8.50E-05,1250,0.006838495,0.012956384,0.003029732,0.000697904,0.000616041,0.9078943,0.040160112,0.027807036
0.000534509,0.008458169,0.00011772,3.21E-06,0.134242862,0.8549837,0.001553308,0.000106572,1255,0.200337648,0.003451775,0.018040976,0.01402509,0.005271777,0.285185635,0.004703766,0.468983352
0.000128046,0.003884417,0.002262629,6.26E-05,0.318778962,0.463726431,0.205532,0.005624956,1260,0.171978444,0.003322032,0.022570541,0.006930513,0.003382807,0.3143066,0.008620961,0.468888134
0.000539484,0.004652407,0.001322177,4.63E-05,0.7118608,0.273783058,0.003733252,0.004062552,1265,0.2749685,0.007146046,0.036025684,0.003693571,0.009784969,0.456854373,0.006378249,0.2051486
5.69E-05,0.00443501,8.59E-05,4.13E-06,0.54368794,0.448168665,0.000590967,0.002970418,1270,0.07184381,0.008374353,0.012840472,0.004163395,0.000619185,0.4725526,0.010582521,0.419023663
0.000446518,0.006215945,0.001645468,0.000187438,0.447892427,0.493423671,0.023438068,0.026750475,1275,0.00681605,0.002550063,0.000374422,3.25E-06,1.49E-07,0.7363451,0.253890336,2.06E-05
2.81E-05,0.000285531,0.00036358,1.07E-06,0.984827638,0.013685605,0.000571795,0.00023666,1280,0.054674715,0.041625124,0.03430356,0.002656905,0.000138857,0.39339602,0.471360356,0.001844464
0.000115442,0.00153976,0.000964511,0.000294531,0.5046692,0.4125933,0.020605205,0.05921802,1285,0.03972627,0.009527651,0.013129338,0.003043501,0.000987654,0.7913735,0.011296102,0.13091597
0.000108484,0.00206866,0.001926565,0.000159782,0.719767153,0.192973882,0.0324031,0.05059239,1290,0.031047061,0.018980824,0.026438985,0.00396902,0.01862185,0.817813039,0.011478368,0.07165085
0.000120377,0.001665461,0.000165006,6.23E-06,0.057477973,0.919815063,0.019806257,0.000943616,1295,0.004483775,0.022635296,0.001801935,4.59E-06,1.96E-05,0.929392934,0.041576024,8.59E-05
0.000212982,0.003185157,0.001965429,0.000444026,0.309770942,0.555950165,0.019179722,0.109291568,1300,0.005308566,0.106457941,0.003256526,0.000139944,0.009002212,0.8341,0.04094475,0.00079005
0.000165798,0.016481448,0.001067489,9.83E-05,0.032399204,0.8896986,0.035242938,0.024846237,1305,0.111546479,0.006599069,0.005571975,0.005626876,3.45E-05,0.7629895,0.102543809,0.005087761
8.91E-05,0.004342815,0.000461346,8.74E-06,0.052147467,0.9258322,0.014240548,0.002877769,1310,0.1819777,0.013527053,0.04677159,0.005604319,0.000947438,0.6157225,0.07463608,0.060813338
0.000754598,0.010642359,0.003420121,4.51E-05,0.163722336,0.7853945,0.006038085,0.029982919,1315,0.344665,0.01006191,0.09704081,0.00308621,0.000225211,0.441964954,0.075621314,0.0273346
0.000396463,0.014732177,0.001854153,0.000216007,0.4032292,0.5340136,0.042765908,0.002792432,1320,0.034275,0.019455988,0.007073444,0.000754574,0.000234402,0.727564454,0.209306479,0.001335677
0.000160156,0.002248507,0.000666372,1.11E-05,0.694597065,0.298653871,0.001994068,0.001668862,1325,0.6909879,0.005184473,0.002793034,0.000197179,4.58E-07,0.2534757,0.047099333,0.000261905
0.00061689,0.00795397,0.004899514,0.000326324,0.03637693,0.8297888,0.06428786,0.055749696,1330,0.09497856,0.01893299,0.04940603,0.001315081,0.001853745,0.7631229,0.0558405,0.014550204
0.001052229,0.010605967,0.003268184,5.94E-05,0.3081448,0.66452086,0.003614364,0.008734162,1335,0.043241065,0.002437766,0.001079981,2.73E-05,1.70E-06,0.7910091,0.162104756,9.83E-05
0.001845656,0.010122309,0.007373786,0.000158621,0.105600983,0.6581821,0.005681589,0.211034954,1340,0.109531336,0.016965216,0.043389633,0.003237887,0.00465977,0.7124163,0.06891069,0.040889155
0.001978937,0.01665229,0.002367455,0.016539821,0.005912147,0.3446618,0.009952891,0.6019347,1345,0.007180802,0.01698321,0.005606506,0.000489992,0.04019797,0.866562545,0.004544528,0.058434457
0.000308614,0.041338217,0.000906652,1.63E-05,0.59258014,0.356255949,0.008253675,0.00034043,1350,0.039857008,0.013969899,0.004405737,0.00028723,2.96E-05,0.737566054,0.203103215,0.00078128
7.75E-06,0.000661304,3.50E-05,2.67E-07,0.969354331,0.029823322,1.36E-05,0.000104429,1355,0.021557394,0.012463453,0.007992722,0.00015867,1.24E-05,0.56176275,0.395587355,0.000465224
0.001275714,0.006286127,0.003631081,1.85E-05,0.6971892,0.2893507,0.000556119,0.001692619,1360,0.030878583,0.007247677,0.009189627,7.49E-05,1.98E-06,0.396892339,0.5556664,4.85E-05
0.001608965,0.005904916,0.005529155,1.83E-05,0.452759,0.481353581,0.001534564,0.05129152,1365,0.07821874,0.003082805,0.002971039,6.04E-05,1.20E-06,0.608028,0.307563454,7.44E-05
0.000402997,0.001132983,0.001463266,0.000477425,0.509853542,0.228709474,0.0021947,0.2557656,1370,0.05247158,0.010598777,0.010798145,0.000110294,2.33E-06,0.476136059,0.4497818,0.000100992
0.003370008,0.012010835,0.010118797,0.001853556,0.111748971,0.7514472,0.038817734,0.070632875,1375,0.09296122,0.013588205,0.058928125,0.002921668,0.002254787,0.716965437,0.08103556,0.03134497
0.000374165,0.001072342,0.003080626,1.81E-05,0.5007718,0.401407152,0.001479018,0.09179678,1380,0.297267228,0.005468694,0.102711052,0.007274863,0.002542262,0.223662138,0.07072071,0.29035306
0.00016012,0.002934846,0.000142793,1.04E-05,0.078151465,0.906149745,0.011814341,0.000636306,1385,0.252289444,0.004743553,0.042514507,0.009034458,0.002354782,0.2632056,0.007763228,0.418094426
0.000132462,0.001626571,0.000145708,1.21E-05,0.037448544,0.9430698,0.016843105,0.000721676,1390,0.107039504,0.018591242,0.033387475,0.00236495,0.003217692,0.7879294,0.02241559,0.025054114
0.000180666,0.002430406,0.000166626,4.84E-06,0.06490389,0.9214491,0.01034251,0.000521934,1395,0.1429921,0.010964404,0.024118114,0.002751194,0.000128029,0.731611,0.020375973,0.0670592
0.000180836,0.001994711,0.000160642,8.51E-06,0.03389737,0.951625466,0.011672575,0.000459891,1400,0.158593208,0.006361145,0.006658912,0.003457911,0.000262348,0.7369346,0.011845011,0.075886875
0.000256164,0.003261152,0.000225761,1.95E-05,0.059268903,0.905841,0.030627726,0.000499828,1405,0.08871559,0.00821284,0.008980505,0.00677216,0.000716604,0.8179398,0.029451365,0.039211135
7.66E-05,0.000394961,2.59E-05,7.96E-06,0.271941364,0.713791132,0.011144406,0.002617587,1410,0.010244124,0.001905185,0.007861172,0.000686287,0.000105489,0.7636834,0.013938639,0.2015757
7.52E-05,0.003226313,3.93E-05,1.05E-05,0.4078855,0.573868334,0.014343622,0.00055129,1415,0.128288418,0.009192159,0.023608511,0.02463847,0.01495622,0.430804461,0.01572834,0.3527834
8.92E-05,0.004503635,0.000261489,1.06E-05,0.261125624,0.6837666,0.05013148,0.000111278,1420,0.2687708,0.009847676,0.030666338,0.004656822,0.001142639,0.60982734,0.023023598,0.052064803
9.79E-05,0.004007387,0.000271791,4.08E-06,0.322952032,0.640201032,0.032378852,8.69E-05,1425,0.044308268,0.005144363,0.007304999,0.004285281,0.003265048,0.8558535,0.01953786,0.060300686
3.45E-07,3.32E-09,4.64E-09,8.75E-09,0.9999961,2.64E-06,6.65E-07,2.23E-07,1430,0.06269909,0.05470381,0.023881044,0.004755397,0.005256626,0.722895443,0.035011422,0.09079717
1.68E-06,3.95E-05,9.90E-06,4.25E-08,0.9989711,0.000953382,1.93E-05,5.10E-06,1435,0.12901555,0.029596278,0.061105672,0.002111176,0.019438705,0.699790359,0.049156405,0.009785838
0.002415755,0.005830722,0.001198661,0.00048092,0.00875508,0.954034567,0.014731547,0.012552751,1445,,,,,,,,
1.61E-05,0.000353038,0.000197077,7.90E-06,0.001921644,0.9569282,0.006460528,0.034115527,1450,0.024385521,0.00606344,0.001741096,0.001884745,0.000293804,0.9146472,0.04202216,0.008961996
0.00095995,0.007554848,0.009675292,0.01348634,0.58475405,0.202928975,0.135742962,0.044897568,1455,0.3188242,0.051426962,0.03360139,0.000501369,0.000361402,0.559165537,0.005507417,0.030611746
0.000465515,0.00215634,0.002298121,7.20E-05,0.6064463,0.2628537,0.001275987,0.124432027,1460,0.262690842,0.016519135,0.003219673,0.000116896,1.68E-06,0.6511906,0.06575669,0.000504465
5.08E-05,0.001309783,0.001349755,4.64E-06,0.032162227,0.7654703,0.002154681,0.197497785,1465,0.029980725,0.009454064,0.012234259,0.018368863,0.000216788,0.5361453,0.051338617,0.342261344
1.11E-07,3.28E-07,1.39E-06,3.66E-09,0.9999505,4.29E-05,2.24E-06,2.44E-06,1470,0.1166231,0.017855395,0.028290903,0.002066191,0.010005725,0.6610786,0.01746706,0.146613061
0.000191274,0.003285524,0.001657989,0.000283287,0.01522174,0.630951,0.016171794,0.3322374,1475,0.3602925,0.00926737,0.005359247,0.000884971,1.52E-05,0.473168045,0.1500856,0.000927027
0.000654332,0.005861782,0.003961302,0.000117643,0.012865966,0.950836241,0.020295844,0.005406893,1480,0.174342528,0.018003987,0.034743168,0.000767555,6.33E-05,0.198034152,0.573422253,0.000623087
0.004215079,0.010040535,0.004993487,0.000203668,0.163026273,0.798968256,0.00518384,0.013368886,1485,0.09019826,0.014927154,0.018059878,0.000563306,2.19E-05,0.2639827,0.6119272,0.000319508
0.000105179,0.007746451,0.000605976,5.45E-06,0.04949053,0.930293441,0.004898226,0.006854779,1490,0.047319222,0.024785945,0.009880534,2.06E-05,1.12E-06,0.174143031,0.743816733,3.28E-05
0.000233501,0.020987058,0.000424288,1.52E-05,0.129120752,0.8408248,0.007913543,0.000480906,1495,0.294695675,0.029648626,0.06875693,0.001457051,0.000740854,0.552856147,0.019710315,0.03213439
,,,,,,,,1505,0.301425725,0.008505404,0.06810461,0.001913273,0.00196112,0.433817148,0.025771983,0.158500716
7.33E-05,0.004984577,0.000153119,1.67E-06,0.6887342,0.2908188,0.015213871,2.05E-05,1510,0.004239933,0.000906393,0.001360717,4.54E-05,0.000232461,0.5724158,0.001148913,0.419650316
0.000257852,0.004285708,0.000210673,1.01E-05,0.384907663,0.6050674,0.00496639,0.000294199,1515,0.022795359,0.008919872,0.005043974,0.003629367,0.011820236,0.6499156,0.002678952,0.295196652
5.16E-06,4.00E-06,4.02E-05,2.51E-06,0.9980779,0.000541199,2.04E-06,0.00132692,1520,,,,,,,,
,,,,,,,,1525,0.335946649,0.009176377,0.051255483,0.019912686,0.183331281,0.2597162,0.009696116,0.130965188
3.31E-07,7.02E-05,2.89E-05,2.94E-09,0.9973791,0.002480763,3.69E-05,3.65E-06,1530,0.183795959,0.017172454,0.08931151,0.028259395,0.011712937,0.395668626,0.1205683,0.153510824
0.006791796,0.017927494,0.004191641,0.00026993,0.436578274,0.4985305,0.001586885,0.034123473,1535,0.001339618,0.003112473,0.000274655,9.70E-06,2.63E-06,0.8853851,0.109746695,0.000129145
3.69E-05,0.002603784,4.05E-05,4.77E-07,0.7966637,0.2003432,0.000297963,1.34E-05,1565,0.008959907,0.015987681,0.005072545,0.001591598,0.01654882,0.7514433,0.010313685,0.190082431
3.79E-05,0.001848516,2.81E-05,3.48E-06,0.6661442,0.319515854,0.012262623,0.000159273,1570,0.08764971,0.009552885,0.023839355,0.005729012,0.000531768,0.5977202,0.02110447,0.253872573
0.000218084,0.007553057,0.000109144,3.78E-06,0.446738452,0.530446231,0.014182433,0.000748792,1575,0.037981115,0.015417328,0.015802564,0.018028207,0.003098278,0.6681955,0.0331426,0.208334416
1.66E-06,0.000430064,1.13E-06,1.69E-08,0.557908356,0.4416033,5.12E-05,4.24E-06,1580,0.002968251,0.001770503,0.002971491,0.002975373,0.000170247,0.745858848,0.036846902,0.206438377
5.17E-05,0.001181232,1.69E-05,2.69E-06,0.459370077,0.5321346,0.005809674,0.001433102,1585,0.0477423,0.168442965,0.009347519,0.000685463,0.001223088,0.5644175,0.002572417,0.205568776
4.50E-05,0.000675729,1.85E-05,4.87E-07,0.54935056,0.446752161,0.002997862,0.000159747,1590,0.047875345,0.008843887,0.010433443,0.000390633,0.000941624,0.790111661,0.002271865,0.139131546
7.39E-05,0.000443189,2.48E-05,5.57E-06,0.120739684,0.8593174,0.01816616,0.001229324,1595,0.012270207,0.020232987,0.010163244,0.000963064,0.001361014,0.8587014,0.011665136,0.084642954
0.000155558,0.001560477,4.10E-05,3.87E-06,0.3991452,0.5812964,0.016918086,0.000879434,1600,0.002714798,0.017533597,0.004915785,0.000407155,0.193957016,0.72544384,0.014076459,0.040951375
0.000213331,0.017431159,0.000214927,3.28E-06,0.591774344,0.3866016,0.003672424,8.90E-05,1605,0.001836713,0.023033116,0.002887291,0.000243767,0.004240689,0.9397556,0.024957139,0.003045663
2.35E-05,0.005734324,8.59E-05,2.43E-06,0.438071251,0.531640232,0.024387278,5.50E-05,1610,0.285651535,0.006913842,0.008435247,0.017650904,0.001957215,0.423633039,0.001678016,0.2540802
0.00012319,0.012238753,8.53E-05,3.70E-06,0.6232818,0.363543868,0.000609573,0.00011381,1615,0.004477388,0.003793407,0.006627312,0.003412239,0.000276825,0.6065566,0.014378109,0.360478133
0.000182896,0.005796119,0.000156582,9.03E-06,0.5204832,0.471049964,0.002154852,0.000167375,1620,0.011460988,0.005264706,0.022361508,0.002800112,0.00268709,0.771571755,0.131714851,0.052138988
0.000345938,0.006175143,0.00031891,7.58E-06,0.4051867,0.581657648,0.006197178,0.000110886,1625,0.121115305,0.010134827,0.052403208,0.000792067,0.022265757,0.7194373,0.0082242,0.065627314
0.000165988,0.0098144,0.000201672,1.97E-06,0.475470483,0.510908663,0.003398144,3.87E-05,1630,0.048621066,0.007506181,0.027007684,9.74E-05,0.5243419,0.384497583,0.003252854,0.004675327
0.000310996,0.005976086,0.000140386,2.85E-06,0.289021075,0.7019312,0.002479086,0.000138357,1635,0.05245194,0.021628566,0.051612653,0.002679252,0.003565864,0.6959082,0.040442947,0.131710574
0.000137671,0.009806707,9.30E-05,8.80E-06,0.471244544,0.5036591,0.014719041,0.000331063,1640,0.023061363,0.012231771,0.015396692,0.00024976,0.463321149,0.428366154,0.002453176,0.054919936
0.000905797,0.040025383,0.00078279,9.45E-06,0.445952624,0.5011131,0.01052389,0.000686936,1645,0.1728778,0.025988823,0.036941055,0.001475655,0.000506829,0.67662,0.015525163,0.07006464
1.29E-05,0.002359848,7.53E-06,2.97E-07,0.282778025,0.713997364,0.000828339,1.57E-05,1650,0.026853802,0.00765837,0.009612814,0.00026396,0.003125929,0.8409118,0.001826459,0.109746873
