host_id,neighbourhood,room_type,listings_count,availability
41638669,3,2,1,0
45651938,3,3,2,142
3716603,3,1,1,43
1134875,3,1,1,10
22577148,2,2,3,242
45732592,2,1,1,0
22502130,3,2,1,0
9739435,2,1,2,361
18664589,4,2,2,365
45741811,2,2,2,0
45741811,2,2,2,281
22476146,1,2,1,338
2347145,3,1,1,0
6786361,2,2,2,344
45752004,3,1,2,348
10111580,3,1,1,0
36858243,4,1,1,365
45763098,3,1,1,0
2610741,3,1,1,18
18052038,2,1,1,5
3869531,3,2,1,0
42788011,3,1,1,0
4319369,3,1,1,0
45770090,4,2,1,81
729279,3,1,1,4
117765,2,3,1,0
20134279,3,1,1,150
2636827,2,1,2,6
41324442,3,2,1,26
45773189,2,1,1,282
45774138,3,1,1,118
8315176,2,2,1,0
45774825,3,1,1,40
345928,3,2,10,365
45778782,2,1,1,0
8801391,3,1,1,295
8994486,3,1,1,273
35987043,4,2,12,362
35987043,4,2,12,362
45801832,2,2,1,365
2101644,3,1,1,217
3910533,2,2,1,0
420111,3,2,2,335
21060064,2,2,1,365
45815117,3,1,1,0
38914517,2,1,2,90
8671429,2,2,1,0
10161673,2,2,2,0
475986,4,1,1,19
45823919,3,2,1,317
3571821,2,2,4,26
19808319,3,1,2,268
45827013,3,1,1,0
42503896,2,2,1,0
1832751,2,2,2,36
10252483,2,2,1,0
22171747,2,1,1,0
24680496,3,2,2,0
45837698,2,1,1,365
1194406,3,1,1,0
21978455,3,2,2,293
12639098,2,2,1,0
16934136,4,2,1,0
340294,2,1,1,0
45841385,3,1,1,301
5270447,2,2,1,0
11756999,3,1,1,363
12986426,3,2,2,84
45850357,2,2,1,351
45850576,2,2,1,363
32432928,3,1,1,69
4685228,3,1,1,91
45850983,3,2,4,40
1575044,3,1,1,319
32958768,2,2,2,0
18664589,4,2,2,365
45855511,4,2,1,0
45854238,3,1,1,2
45856438,4,2,1,0
7150544,2,1,1,124
37413524,2,2,1,359
45857299,3,1,1,0
24597265,4,1,8,48
45859613,3,1,1,0
12210788,3,2,2,355
24089123,2,2,12,336
24089123,2,2,12,313
45864201,3,1,1,0
45863978,3,2,1,0
12226733,3,1,1,0
20596085,2,2,4,286
6329693,3,1,1,338
9143336,3,1,2,0
29219991,2,1,2,284
1397445,4,2,7,0
45895567,3,2,1,12
24032852,3,1,1,208
45897508,3,1,1,0
45900126,3,1,1,0
6414252,2,1,1,356
21180442,3,2,1,224
20261309,3,3,1,0
45913415,3,2,2,81
7706697,2,2,2,29
265827,2,1,1,0
26129793,1,2,1,0
19566312,5,2,1,60
35325781,2,1,1,48
8235517,3,1,1,0
45619483,3,1,1,7
45937698,2,2,1,0
45937956,4,2,2,11
45941254,3,2,1,0
26248578,3,2,1,358
35338882,2,1,1,134
44620317,4,3,4,22
45944532,3,1,1,0
45944835,3,2,1,0
16953524,2,2,1,0
35171544,4,2,4,360
4277896,2,1,2,19
17374782,3,1,1,305
45951143,3,2,1,0
45955013,2,1,1,123
29896455,3,2,2,101
1856150,2,2,1,0
2972546,3,1,1,0
7964857,2,1,1,82
2399157,2,2,1,0
45990565,1,2,1,104
40494066,3,1,1,0
41471506,2,1,1,0
57115,2,1,1,9
4108029,2,2,1,245
6408132,2,2,1,0
4205149,2,2,1,0
108567,2,1,1,3
46007686,2,1,1,92
8822845,2,1,1,0
12180555,3,1,1,20
44524700,2,1,1,0
38578748,3,2,1,0
40611169,2,1,4,351
23606934,3,1,1,26
7952563,3,1,1,0
46023613,2,2,1,0
2774528,2,2,1,0
35498192,3,2,2,332
20120009,2,2,6,120
45408439,2,2,1,0
2530365,3,1,1,0
25370749,4,1,1,324
4076151,2,2,1,0
2787900,2,2,2,363
5170691,3,1,1,356
44301811,3,2,2,15
10314085,4,2,2,242
46039971,3,1,1,0
35171544,4,2,4,364
44516062,4,2,3,363
7625699,2,2,1,349
44462357,2,3,12,345
46058620,3,2,1,0
25830578,2,3,42,344
11583998,2,1,1,43
345928,5,2,10,364
5722797,2,2,1,0
46072382,2,2,2,47
30923446,3,1,1,84
2177462,2,2,2,363
13456636,2,1,1,69
46066063,2,2,1,154
4982655,3,1,1,0
46077081,2,1,1,0
12330542,3,2,1,0
11918958,2,2,1,0
6375186,2,2,1,353
46088608,3,2,4,343
9896450,2,2,1,0
6672223,4,1,1,0
3807402,2,2,1,4
46093848,3,2,1,180
46088608,3,2,4,343
46088608,3,2,4,346
9138796,2,1,1,194
46096478,2,2,1,5
1394049,3,2,2,328
1394049,3,2,2,294
46104061,3,1,1,0
37818581,3,2,2,129
20339318,3,1,1,359
46105205,3,2,1,334
21064667,3,2,2,29
328760,4,2,2,330
15305107,2,1,1,55
7512454,3,1,1,0
37818581,3,2,2,129
46110211,4,1,1,352
4619111,2,2,1,317
22159648,2,1,2,0
20761725,2,1,1,329
9143336,3,2,2,0
14176195,2,1,1,279
14796247,2,2,4,317
2884601,3,2,1,32
23582893,2,2,9,258
46128489,3,1,1,0
4401467,3,1,1,6
7650414,3,1,2,74
4092814,5,2,4,2
8115401,3,1,1,87
20283471,2,1,1,0
6727772,3,1,1,345
13318184,2,2,4,0
69542,2,1,1,0
496979,2,1,1,0
20727735,3,1,1,9
46152810,2,2,1,259
14914020,3,1,1,0
46158592,3,1,1,0
46153496,3,1,1,322
46161709,2,1,1,54
7227499,3,1,1,0
17074459,3,2,3,212
15352407,3,2,1,0
41865488,3,1,1,10
9814074,3,1,1,33
46169390,1,2,1,365
20700765,3,2,3,365
4385138,3,1,1,45
45850983,3,3,4,49
45850983,3,1,4,257
20846308,3,1,1,0
10167933,3,1,1,0
46174522,3,2,1,0
6560919,3,2,2,303
1578066,4,1,1,191
4185064,2,1,1,135
46177864,2,2,1,0
4204562,3,1,1,307
46178162,2,1,1,327
46178050,2,2,1,365
29240976,2,1,1,0
5407282,3,2,1,65
46182625,3,2,1,0
46182994,2,1,1,347
40236486,3,1,3,128
42224964,1,3,5,362
40800505,2,1,1,325
38194499,2,2,1,0
24628477,3,1,1,114
1415417,2,1,1,0
1418015,2,2,2,263
46224845,3,1,1,327
29133719,2,2,1,300
414999,2,1,1,0
46230558,4,2,1,0
46234202,3,1,1,0
46233874,3,1,1,294
7806203,2,2,1,364
39406221,2,2,1,0
46244183,3,2,2,343
46244752,3,1,1,0
46245273,4,2,1,364
4087478,3,1,1,0
32429193,2,1,1,0
2468567,2,1,1,18
1647202,2,1,1,122
3862916,3,2,3,0
46250470,3,1,1,85
46250803,4,1,2,273
9325123,3,2,1,273
46252415,4,2,1,365
40828217,2,2,4,347
12650081,3,1,1,11
3862916,3,1,3,0
39288222,3,1,1,314
46237397,3,2,4,328
1829132,3,1,1,196
46257760,4,1,1,334
46237397,3,2,4,312
4703687,2,1,2,0
44045569,4,2,1,364
20147580,3,2,2,14
46276638,2,1,1,131
46282951,3,1,3,98
41743945,3,1,2,0
5172606,3,1,1,0
1423123,2,2,1,0
46289881,3,1,1,0
46292111,2,1,1,264
10595200,3,1,1,43
46293809,3,1,1,0
27056293,2,2,1,75
42621530,2,1,1,0
19055699,2,1,2,9
24089123,2,2,12,345
39556296,2,1,1,0
21332287,2,1,1,0
1461919,2,1,1,64
5380471,3,1,1,0
1509281,2,3,1,365
46305134,5,2,3,364
46305818,5,2,1,0
10893610,2,1,1,0
10261855,2,1,1,0
3411058,3,1,1,0
1195181,3,1,1,15
4231636,2,2,1,0
14104350,2,1,3,354
46314409,2,1,1,75
45232769,4,2,2,74
34738391,2,3,1,139
43711335,2,1,1,336
46317916,3,1,1,316
21172422,3,1,1,0
46322064,3,1,1,295
46323110,2,2,2,185
15350575,2,2,2,0
15641304,3,1,1,0
3285026,3,1,1,0
46087238,4,2,2,360
23521722,3,3,1,0
46329096,2,2,1,10
1818225,2,1,1,0
8618713,3,1,1,304
6630815,2,2,2,174
21052756,2,1,1,0
43222693,2,1,1,156
46333091,4,1,1,0
10736301,3,2,1,16
46122430,4,2,1,0
39975694,2,2,1,0
38621500,4,2,1,334
46334092,4,2,1,365
23270872,2,2,1,2
46356707,3,1,1,0
40199717,1,2,2,282
41872762,2,2,1,0
24717090,2,2,1,0
46365876,3,1,1,0
2864761,2,1,1,3
46369735,4,1,1,363
7120523,3,2,1,0
45601111,4,2,4,80
46372931,2,1,1,301
21189855,3,2,1,121
2232742,2,1,1,0
17646132,3,2,2,10
23989753,3,1,1,0
9739435,2,2,2,338
46383415,3,1,1,273
16100498,3,1,1,287
21402902,2,2,1,71
46385200,4,1,2,196
9933134,3,1,1,341
46388202,2,1,1,0
6374619,2,2,1,198
46389507,2,2,1,0
822429,3,1,1,250
46395463,3,1,1,0
6816273,3,1,1,232
27657527,3,1,1,0
46400748,2,2,2,28
46401172,3,1,1,354
46401675,3,2,1,0
46402908,2,2,4,355
46404051,3,1,1,0
46405555,3,2,1,0
986623,2,1,1,174
594434,2,1,1,0
29416247,3,1,1,0
1596626,3,1,1,24
4383624,2,1,1,0
2452616,2,1,1,0
37541532,2,1,1,314
46411493,2,2,2,49
46412185,3,2,1,0
3643115,3,1,1,0
46414218,4,2,1,75
18613811,3,2,1,0
46419553,2,1,1,336
7234603,2,2,1,0
18376248,3,1,1,0
6725718,4,1,1,0
18048584,3,2,1,0
46420811,2,2,1,284
43217539,2,1,1,362
45600001,4,2,3,360
31655440,1,2,5,365
1845920,2,2,1,0
46411493,2,2,2,49
9706636,3,2,2,344
27019686,2,2,1,334
27240092,3,2,1,311
46453828,3,1,1,0
15423003,3,1,1,13
17646132,3,1,2,272
46458011,2,2,1,274
43276192,3,1,2,321
46399563,3,2,1,334
46460073,3,1,1,298
7484159,3,1,1,0
10456843,3,2,1,88
14324672,4,1,1,24
46464508,3,1,1,94
1932411,4,1,1,107
40640474,3,2,1,28
23234988,4,1,4,350
33609786,3,1,1,54
39632876,3,1,1,75
18023496,3,2,1,0
3758073,2,2,1,0
22345627,3,1,1,0
3441272,2,2,6,307
21366569,3,2,2,325
45391176,2,2,2,83
218425,2,1,1,208
46476909,2,2,1,0
4170464,4,3,2,358
26123839,3,2,1,0
46481544,2,1,1,0
46474221,2,2,1,0
46482708,4,1,1,343
20525527,3,1,1,280
46486441,2,1,1,285
46493114,2,2,1,9
30426158,3,2,1,1
29882470,2,1,2,254
46495477,3,1,1,6
366117,3,1,1,0
46496091,2,1,1,136
4307027,3,1,1,0
46472387,4,2,1,365
12927917,3,1,1,62
46498885,3,1,1,0
46501842,2,2,1,0
36573037,3,2,1,320
9922972,4,2,11,357
15825232,3,2,1,0
21777274,3,1,2,282
46506045,3,1,1,365
11469296,3,1,1,1
46509461,3,1,1,278
10328631,3,1,1,0
7006490,3,2,1,2
16883036,2,2,2,303
24297041,2,1,1,0
46323110,2,2,2,174
1020828,3,1,1,0
23609894,2,1,1,0
46544348,3,1,1,0
46550350,2,2,1,343
31067208,3,1,1,0
3441272,2,2,6,276
46552045,2,2,2,232
2543296,3,1,1,39
46556355,4,1,1,186
32613511,3,2,1,0
3682961,3,2,1,92
46562860,1,2,1,315
15433113,3,1,1,0
9997102,2,1,1,245
46565253,3,2,1,0
21084906,3,2,3,0
22195272,2,1,1,0
7118,3,2,1,359
42064651,3,1,1,264
46572059,3,2,1,0
33067672,2,1,3,0
46573375,4,3,1,0
35171544,4,1,4,365
46574350,4,1,1,0
46569754,3,1,1,273
20367564,3,2,1,0
6534068,4,1,2,345
46579560,3,1,1,25
209483,3,1,1,0
3989837,2,2,2,4
4170464,2,2,2,365
38866522,4,2,4,230
2743506,2,1,1,61
39487289,4,1,3,144
97196,3,1,1,273
9597041,3,1,1,74
46584241,3,2,1,298
46584479,2,2,1,365
46584771,2,1,1,307
6724432,3,2,3,356
9012184,2,1,1,330
29760086,3,2,2,0
46537493,3,2,1,0
23322379,2,2,2,332
19853429,3,1,1,0
46592990,3,2,3,324
46593115,3,1,1,364
31545504,4,3,1,365
3250450,4,2,28,365
13391719,3,1,1,0
46592990,3,2,3,344
42731079,2,2,2,312
10035841,3,1,1,7
13951574,3,2,1,12
5109475,2,2,2,86
11580610,3,1,3,310
1845748,2,2,1,0
2968774,2,3,2,0
36530890,2,2,1,358
21821197,2,2,1,365
25688324,3,1,1,1
46632551,3,1,1,317
46632214,2,1,1,100
4406119,2,1,2,0
46638648,2,1,2,320
698411,2,2,1,357
19230660,3,2,1,0
46645365,3,1,1,0
46650449,2,2,1,0
15995278,3,1,1,19
4262510,3,2,1,0
21528754,3,2,1,0
29823680,2,1,1,0
36264739,3,1,1,0
23534926,3,1,1,0
46654853,2,1,1,301
5878862,3,2,1,365
9372039,2,2,1,321
46665505,3,1,1,0
4077292,4,2,3,273
6818674,2,1,1,0
46668748,4,2,1,120
46669240,4,3,1,301
27502041,4,1,1,270
23853826,3,1,1,354
4077292,2,2,3,281
33834627,3,1,1,0
4077292,2,2,3,274
5604564,3,1,1,0
17692974,1,3,1,90
17171008,3,3,1,358
9974118,3,2,5,279
6083377,3,1,1,327
8282688,3,1,2,343
25830578,2,3,42,364
46690777,2,2,1,70
37181641,2,2,1,334
4824082,2,1,1,0
2808153,3,2,2,106
719497,3,2,1,0
43663589,4,2,1,337
5641193,2,1,1,278
7592010,2,1,1,0
10297692,2,1,4,319
24803310,2,2,1,28
46705025,2,1,1,0
46707487,2,1,1,0
46711156,2,2,1,365
14637971,5,2,3,362
1334140,3,1,1,336
46714244,2,1,1,326
2330907,2,2,2,324
17052285,2,1,1,0
32586105,3,1,1,322
6764705,3,1,1,0
8731758,3,1,1,0
4012917,3,1,1,356
3538412,2,1,1,261
46628999,2,1,1,0
46649875,2,2,1,293
7918948,3,1,1,0
7768807,3,2,2,289
45738364,4,1,1,0
7571380,2,2,1,0
17843235,2,1,1,303
46741696,4,2,1,133
24525241,3,2,1,0
42224964,1,3,5,365
30618920,3,2,1,0
9864136,2,2,2,365
9864136,2,2,2,290
36821356,2,1,1,142
4087269,3,2,1,0
2810893,2,1,2,0
2695451,3,2,2,3
46774112,3,1,1,0
5548597,3,1,1,0
46778191,2,2,1,0
24378836,3,1,2,337
30116009,2,1,1,0
3736228,3,1,1,0
1147267,3,1,1,23
46786142,2,2,1,363
46787065,3,1,1,0
31752474,2,1,2,0
17831516,3,1,1,0
22124291,2,2,1,356
4815623,3,1,1,4
45416627,4,2,5,295
46794554,4,1,1,0
46794456,3,2,1,127
45416627,4,2,5,314
45416627,4,2,5,320
46793805,2,1,1,327
26870769,3,2,1,0
45416627,4,2,5,299
2423478,3,1,1,0
1311019,3,2,1,356
45416627,4,2,5,327
46804027,3,2,1,274
3330562,3,1,1,0
2092314,2,3,5,275
20627781,2,2,1,0
11546043,2,2,2,334
2092314,2,3,5,365
46182242,2,1,1,132
23038979,2,3,6,46
17476793,3,2,1,0
23038979,2,3,6,36
46810144,2,2,1,343
46812877,3,2,2,3
3264033,3,1,1,241
7464314,3,2,1,318
25492187,3,1,1,0
46814277,3,1,1,302
38833457,2,2,4,334
40053777,2,1,2,0
1610862,2,2,1,0
2968774,2,1,2,0
46851431,3,1,1,0
44167139,2,1,1,352
7832535,3,1,1,0
1832666,3,1,1,0
38866522,4,2,4,334
46857450,4,2,2,365
4092814,5,2,4,0
321710,2,1,1,273
29122014,2,1,1,0
3416555,3,1,2,4
46857450,4,3,2,365
1825122,2,1,1,0
46801421,4,1,1,0
18212964,4,2,2,304
4743444,3,1,1,0
46870561,3,1,1,316
8005325,3,2,3,0
15689065,2,1,1,238
7593372,2,2,1,355
5566387,2,2,1,0
20819977,3,1,1,79
46881049,2,1,1,364
10551912,3,1,1,0
1030669,2,1,1,273
27974952,2,2,6,360
4706626,2,1,2,0
7893739,3,2,2,20
46884640,3,1,1,0
46884704,2,1,1,324
6742576,3,1,1,0
12933114,3,1,1,0
41633330,2,1,6,342
9055702,4,3,4,351
46888345,2,2,1,0
9055702,4,2,4,357
9055702,4,2,4,363
806818,2,1,1,326
23818635,2,1,1,304
8595112,3,2,2,0
41633330,2,2,6,348
41633330,2,2,6,148
5121647,2,1,1,0
46891008,3,2,1,0
1372837,3,1,1,0
19048121,3,2,2,0
26271616,3,2,2,0
11458977,2,1,1,92
2701912,2,2,2,0
46815771,3,1,1,0
4154037,3,2,2,337
46901221,2,1,2,325
46901221,2,1,2,145
4966907,2,2,2,73
8784272,3,1,1,10
9903826,2,3,1,0
517285,2,2,6,69
4872235,3,2,2,33
17788115,2,2,1,294
4563289,2,1,1,9
2006720,2,2,1,59
3256202,3,1,1,0
4428757,2,2,1,9
46937914,3,2,1,58
33129786,2,2,3,308
10280470,3,1,1,119
24935163,3,2,1,0
1355774,2,2,1,183
21293445,2,2,1,0
46946480,2,1,1,60
17371775,2,2,1,0
37359402,3,1,1,0
9784216,3,1,1,10
2948932,2,2,2,63
2932525,2,1,1,39
46951225,3,1,1,65
2783593,2,1,1,273
41942083,3,1,1,81
46953097,1,2,1,152
86091,3,1,1,341
15105912,3,1,1,292
46958936,3,1,1,110
46959721,3,1,1,350
21053004,3,2,1,365
46962156,3,1,1,0
5485733,2,1,1,61
3110233,2,1,1,61
9060143,2,1,1,0
1594998,3,2,9,324
42684774,3,1,1,272
8113248,3,1,2,0
579126,3,1,1,0
1594998,3,2,9,322
40552516,2,2,1,0
1594998,3,2,9,293
46973966,3,1,2,325
1594998,3,2,9,307
1594998,3,2,9,322
46968594,3,2,1,338
9404721,2,1,1,0
46976876,3,2,2,0
27974952,2,3,6,317
46979077,4,2,1,351
32589514,2,2,1,364
8005325,3,2,3,0
12774739,2,2,1,134
4974196,3,1,1,0
37085128,2,2,2,0
46981629,4,1,1,0
2599664,3,1,1,0
46981989,2,2,1,273
3730554,2,1,1,0
46983992,3,2,1,0
46980350,4,2,2,16
25077909,2,2,1,361
296797,2,2,1,347
46987703,3,1,1,0
46586691,3,2,1,316
47013708,2,2,1,0
379837,3,1,1,122
47021544,3,1,1,92
4906983,2,2,2,79
24558683,3,2,3,0
18567044,2,1,1,0
47025665,2,1,1,290
4650582,3,1,1,0
47022650,3,1,2,346
1414761,2,1,1,7
31666407,3,2,1,0
8756834,3,1,1,0
41769353,3,2,1,299
8757915,2,2,1,121
27974952,2,3,6,353
5256315,2,2,2,259
801118,2,1,1,346
33373536,2,1,1,0
1277595,3,1,1,0
25344446,2,2,3,347
23161523,2,1,1,0
5076861,2,1,1,0
47049798,2,1,1,363
7324559,3,2,1,0
31019553,2,1,1,0
25830578,2,2,42,365
33658040,4,2,1,304
44207716,2,2,2,0
8119577,3,1,1,338
25830578,2,2,42,358
2088995,2,2,1,35
8011670,2,1,2,335
47063679,3,1,1,223
4048695,2,1,1,359
7430604,2,2,1,334
24622525,3,2,1,0
2092314,2,3,5,347
36228511,3,2,1,0
7383516,3,2,1,336
47070800,3,1,1,273
24677080,3,1,2,226
47094491,2,1,1,335
23038979,2,3,6,37
23038979,2,3,6,46
12644359,3,1,1,0
23360039,2,2,1,0
8311526,3,2,1,0
29415697,3,1,1,365
1623220,2,1,2,138
1975994,2,1,1,296
26060194,3,1,1,153
1742333,3,1,1,299
8313697,2,2,1,365
40020461,2,1,1,0
47113234,2,2,1,0
410665,3,1,1,0
24525912,2,1,1,0
47115662,3,1,1,0
30283594,3,1,14,365
31680304,2,2,2,73
4619655,3,1,1,0
2266437,3,1,1,47
46072382,2,2,2,0
47121185,3,1,1,0
47122205,2,1,1,365
19435113,3,1,1,0
30283594,3,1,14,179
56326,2,2,2,242
3754629,3,1,1,0
24780521,2,2,1,62
1584064,3,1,2,3
47129484,3,1,1,290
4389074,2,2,2,180
26642124,2,1,1,72
3248277,2,1,1,0
3911516,3,1,1,62
26310766,2,2,1,291
46473604,3,1,1,9
30283594,3,1,14,179
16508847,3,1,1,0
47139912,3,1,1,333
47139598,3,2,1,64
17420756,3,2,1,265
111684,2,1,1,330
47140247,4,1,1,0
9639313,2,3,2,343
37931194,4,1,1,176
14513307,3,1,1,0
3400472,1,3,1,17
39763202,2,1,1,0
7252221,2,2,2,334
32792447,3,1,1,36
15055897,2,1,1,0
45296989,3,1,1,0
254860,3,2,1,0
47176167,3,2,1,0
47177443,3,2,1,273
41749201,2,1,1,0
2661789,2,2,1,229
2317019,3,1,1,316
47181113,2,2,1,0
21716352,3,1,1,0
29213,2,2,1,0
3516997,3,1,1,270
47186360,4,2,1,0
47187008,3,2,1,0
47187182,2,1,2,0
5622491,2,1,1,361
44931864,2,2,1,0
3331710,3,1,1,71
47195106,2,2,1,64
43355432,3,1,1,363
47198995,5,1,1,0
10654938,5,1,4,364
41192149,3,1,1,218
7380428,3,1,2,229
12995701,3,1,1,0
28248760,3,2,3,365
21647215,3,1,1,0
31153462,3,1,1,0
2660650,4,2,1,311
4094997,3,1,1,66
570162,3,1,1,0
42412381,3,1,1,311
5614709,2,2,1,0
2413971,3,2,1,0
47217135,3,3,1,0
14456700,2,2,1,0
47219962,2,1,2,336
7360880,2,2,1,6
4459643,3,1,2,100
1393469,2,1,1,22
3229770,4,1,4,299
28503890,2,1,1,0
47222028,3,2,1,362
7407846,3,2,1,0
9810879,3,1,1,349
14544355,2,1,1,127
5136873,3,1,1,73
1283476,2,2,2,284
47227990,3,1,1,351
47228873,3,2,1,0
4642151,2,2,1,302
47245971,4,1,1,0
370612,3,1,2,2
4194487,3,1,1,0
47253876,3,1,1,0
13275412,4,3,1,0
47257363,3,2,1,273
3239363,3,1,2,348
14614459,3,1,3,0
5256315,2,1,2,348
24629261,5,2,2,322
10256858,4,1,1,0
47262343,3,1,1,268
23498285,4,2,1,280
4087778,4,1,1,0
47266834,2,2,1,47
4186597,3,1,1,16
47267614,2,1,1,0
54253,3,1,3,82
6394831,3,1,1,28
28709302,2,1,2,222
6075567,2,1,1,0
47267348,3,1,1,320
45129947,5,2,3,305
47267912,3,1,1,9
8113248,3,2,2,0
13530279,3,2,1,0
47275801,2,1,1,73
3819001,2,1,1,0
46890726,2,2,1,365
4166175,3,1,1,0
11269856,4,1,2,349
5383703,3,2,1,10
38866522,4,2,4,29
1606152,2,1,1,0
8593305,2,2,1,312
26379512,4,2,1,74
47283239,4,2,2,364
45284573,2,1,1,75
2154348,2,1,1,0
17713747,3,1,1,121
47289872,3,1,1,0
4887782,2,2,1,0
47292331,3,1,1,0
42809864,3,2,2,342
25654559,3,1,1,0
47319344,3,2,2,0
19108497,3,1,1,336
6942997,3,1,1,0
5130723,3,2,2,359
260958,3,2,2,320
8163703,2,1,1,0
47329500,2,2,1,0
7019923,2,2,1,0
5130723,3,2,2,328
25300119,2,2,2,365
27974952,2,3,6,363
20482899,4,1,1,320
47219962,2,1,2,332
4222554,2,2,1,0
410733,3,2,2,0
42570179,3,2,1,274
1453898,2,2,2,191
3724325,3,1,1,0
47349931,3,2,1,365
2123463,2,2,1,1
46019410,2,1,1,254
47350929,3,1,1,17
47351539,2,1,4,275
34268824,4,2,1,3
47353889,2,2,1,0
47184657,3,1,1,0
47357611,3,1,1,0
29886969,3,1,1,159
6683076,4,1,1,63
34398769,3,1,1,0
4092814,5,2,4,0
4177,2,2,2,347
4092814,5,2,4,0
5671308,3,1,1,0
47399155,3,2,1,0
281299,3,2,1,0
1670806,3,1,1,254
3829471,2,2,1,0
47403089,3,1,1,0
47406119,3,2,1,0
47407352,3,2,1,0
22814420,3,1,1,7
7108222,2,2,1,116
46552045,2,1,2,51
552067,2,1,1,0
47410778,3,2,1,0
3198520,2,1,1,0
47411697,3,2,1,348
8093077,3,1,1,0
38738475,2,1,1,0
11822719,3,2,1,0
47413247,2,1,1,346
4655737,3,1,1,0
9975784,3,1,2,1
47420558,3,2,1,0
36350475,2,2,2,347
22480041,3,1,1,331
47425752,3,1,1,0
2653685,2,1,1,221
32538856,2,2,1,0
47426195,3,2,1,0
23948552,3,2,1,0
3405991,3,1,2,54
22240674,3,2,2,0
545374,2,1,3,364
23193,3,2,5,155
47453714,2,2,1,0
47426611,3,1,1,270
646317,2,2,2,347
47457325,3,1,1,0
16331067,2,1,1,0
11272024,3,1,1,0
2949355,2,2,1,365
9490867,3,1,1,334
32848328,2,2,1,0
8495906,3,2,1,178
47467630,4,1,1,333
29721928,3,1,1,35
23338493,3,2,1,65
4336010,3,2,1,0
42786873,2,2,1,0
14948275,3,2,1,320
3664194,3,1,1,0
4055295,3,1,1,2
301887,3,1,1,25
6509584,3,1,1,78
7481477,3,1,1,0
45601111,4,2,4,360
662579,2,1,1,56
2581079,2,1,1,0
47477243,2,2,1,329
33810320,3,3,1,278
19885346,2,2,1,0
7486909,3,1,1,336
15937652,2,2,1,365
10040649,2,2,2,178
35905254,3,2,1,0
11395111,2,2,2,59
2069753,3,1,1,0
1202621,3,1,1,303
47489718,2,2,1,0
15175378,2,1,1,301
31688633,2,2,2,0
17781740,3,1,3,346
47493116,3,1,1,0
47491847,2,1,1,0
31997627,3,1,1,256
7390259,2,2,1,0
47408505,3,1,1,0
27012583,3,2,1,0
9515159,3,1,1,365
47500079,3,2,2,333
47501348,2,2,1,0
12690012,3,2,1,364
4107689,2,2,2,153
1316613,3,2,1,88
20318052,2,2,2,336
8862886,2,1,1,23
3922367,2,1,1,0
47505672,2,2,1,0
47319344,3,1,2,0
46644337,2,1,5,334
41510712,3,2,1,0
47513931,3,2,2,0
4502145,2,1,1,42
22420999,4,2,2,364
47515751,3,2,3,183
42397165,3,3,3,365
19863037,2,2,3,336
7858210,3,2,3,361
11154054,3,1,1,16
26785948,3,1,1,308
4842410,3,2,1,0
47541749,3,1,1,0
20233581,3,2,1,0
1519189,2,1,2,284
19627702,3,1,1,0
47549353,3,1,1,0
47549695,2,2,1,242
30283594,3,1,14,179
17497762,2,2,1,0
2687671,3,2,5,301
3334359,2,1,1,91
5921544,2,2,1,0
2053923,3,3,1,40
47556575,3,1,1,285
14734068,3,1,1,335
47560128,3,1,1,0
46402908,2,2,4,352
42340429,3,2,1,0
10450179,4,2,2,365
10450179,4,1,2,357
5506415,2,2,2,334
9870919,2,2,1,0
6674503,2,1,1,342
14829766,3,2,1,0
697658,3,2,1,0
25459,3,2,1,120
16623238,3,2,1,342
47465200,3,1,1,291
36356065,2,2,2,364
7202402,3,1,2,334
12248430,2,2,1,337
47579223,3,2,1,362
47581684,3,1,1,0
47582791,3,2,1,0
47584049,3,1,1,0
5502443,3,1,2,292
47585721,4,1,1,0
13110667,2,2,2,0
15278522,3,1,1,0
33691466,2,1,2,218
42224964,1,3,5,365
21387155,3,1,1,0
4223044,3,1,1,0
46282951,3,1,3,104
3935613,2,2,1,364
29378898,3,1,1,273
47599126,3,1,1,0
35322092,2,2,2,348
33106240,3,1,1,317
1185990,2,2,2,364
3025128,3,1,1,0
31980952,2,2,1,0
47621202,4,2,2,263
983816,3,1,1,253
835110,2,1,1,254
47627249,2,2,1,0
403032,1,1,1,357
25344446,2,2,3,333
47630654,3,1,1,133
30283594,3,1,14,179
3201337,3,1,2,145
47636934,3,1,1,0
46561509,2,1,1,0
4982996,3,2,4,271
14841940,2,2,1,215
22489244,2,2,1,92
26171929,2,2,1,0
11582224,3,1,1,140
8133069,2,1,1,0
40880743,2,1,1,0
1443812,2,1,1,255
4313126,2,1,2,0
4313126,2,1,2,0
47652178,3,2,1,0
9787825,3,1,1,0
3766185,3,2,1,0
23947579,2,2,4,319
46644337,2,1,5,329
47661247,3,2,1,0
10980072,2,2,2,365
4900788,3,1,1,0
47663806,3,2,1,0
47666210,3,2,1,363
2666466,3,1,1,7
47668744,3,1,1,93
4389871,3,1,1,0
47672492,3,2,1,0
914838,3,1,6,334
33919057,3,1,1,12
30283594,3,1,14,180
47698040,4,1,1,8
6388652,3,1,2,0
7557662,3,2,1,0
16947579,2,2,1,283
20605520,3,2,2,0
5201330,3,1,1,232
30283594,3,1,14,179
17768882,3,1,1,353
44087298,3,2,2,346
47713291,3,1,1,365
17943391,3,1,2,268
43381356,3,3,1,83
47577737,3,2,1,0
16740862,2,2,3,351
